track_id,track_name,album_name,release_year,x,y,cluster,spotify_url,image_url,lyrics_clean,word_count,character_count
20Qqyt4bd1oe4KmkTagb2K,RUN,Proof,2022,8.133357,6.465457,18,https://open.spotify.com/track/20Qqyt4bd1oe4KmkTagb2K,https://i.scdn.co/image/ab67616d0000b27317db30ce3f081d6818a8ad49,"넌 내 하나뿐인 태양, 세상에 딱 하나
널 향해 피었지만 난 자꾸 목말라
너무 늦었어, 늦었어, 너 없이 살 순 없어
가지가 말라도 더 힘껏 손을 뻗어

손 뻗어봤자 금세 깨버릴 꿈 (꿈, 꿈)
미칠 듯 달려도 또 제자리일 뿐 (뿐, 뿐)
그냥 날 태워줘, 그래, 더 밀쳐내줘
이건 사랑에 미친 멍청이의 뜀박질

더 뛰게 해줘
나를 더 뛰게 해줘
두 발에 상처만 가득해도
네 얼굴만 보면 웃는 나니까

다시 run, run, run, 난 멈출 수가 없어
또 run, run, run, 난 어쩔 수가 없어
어차피 이것밖에 난 못해
너를 사랑하는 것 밖엔 못해
다시 run, run, run, 넘어져도 괜찮아
또 run, run, run, 좀 다쳐도 괜찮아
가질 수 없다 해도 난 족해
바보 같은 운명아, 나를 욕해

Run (Don't tell me bye, bye)
Run (You make me cry, cry)
Run (Love is a lie, lie)
Don't tell me, don't tell me
Don't tell me bye, bye

다 끝난 거라는데 난 멈출 수가 없네
땀인지 눈물인지 나 더는 분간 못해, oh
내 발가벗은 사랑도, 거친 태풍 바람도
나를 더 뛰게만 해, 내 심장과 함께

더 뛰게 해줘
나를 더 뛰게 해줘
두 발에 상처만 가득해도
니 얼굴만 보면 웃는 나니까

다시 run, run, run, 난 멈출 수가 없어
또 run, run, run, 난 어쩔 수가 없어
어차피 이것밖에 난 못해
너를 사랑하는 것 밖엔 못해
다시 run, run, run, 넘어져도 괜찮아
또 run, run, run, 좀 다쳐도 괜찮아
가질 수 없다 해도 난 족해
바보 같은 운명아, 나를 욕해

추억들이 마른 꽃잎처럼
산산이 부서져가
내 손 끝에서, 내 발 밑에서
달려가는 네 등 뒤로
마치 나비를 쫓듯, 꿈 속을 헤매듯너의 흔적을 따라가
길을 알려줘, 날 좀 멈춰줘
날 숨쉬게 해줘

다시 run, run, run, 난 멈출 수가 없어
또 run, run, run, 난 어쩔 수가 없어
어차피 이것밖에 난 못해
너를 사랑하는 것 밖엔 못해
다시 run, run, run, 넘어져도 괜찮아
또 run, run, run, 좀 다쳐도 괜찮아
가질 수 없다 해도 난 족해
바보 같은 운명아, 나를 욕해

Run (Don't tell me bye, bye)
Run (You make me cry, cry)
Run (Love is a lie, lie)
Don't tell me, don't tell me
Don't tell me bye, bye",348.0,1262.0
5cQPIQAF2T1elxWs7EqB9W,Burning Up (FIRE),Proof,2022,6.092291,11.266546,9,https://open.spotify.com/track/5cQPIQAF2T1elxWs7EqB9W,https://i.scdn.co/image/ab67616d0000b27317db30ce3f081d6818a8ad49,"불타오르네
Fire, fire, fire, fire

When I wake up in my room (Room)
난 뭣도 없지
해가 지고 난 후 비틀대며 걷지
다 만신창이로 취했어 취했어
막 욕해 길에서 길에서
나 맛이 갔지 미친놈 같지
다 엉망진창 livin' like 삐이

니 멋대로 살어 어차피 니 꺼야
애쓰지 좀 말어 져도 괜찮아
Everybody say, la-la-la-la-la (La-la-la-la-la)
Say, la-la-la-la-la (La-la-la-la-la)
손을 들어 소리질러 Burn it up

불타오르네
(Ayy, ayy-oh, ayy-oh)
싹 다 불태워라 Bow-wow-wow
(Ayy, ayy-oh, ayy-oh)
싹 다 불태워라 Bow-wow-wow

Hey (Hey) burn it up (Burn it up)
전부 다 태울 것 같이
Hey (Hey) turn it up (Turn it up)
새벽이 다 갈 때까지 (So what)
그냥 살아도 돼 
우린 젊기에
그 말하는 넌 
뭔 수저길래
수저수저 거려 난 사람인데 So what

니 멋대로 살어 어차피 니 꺼야
애쓰지 좀 말어 져도 괜찮아
Everybody say, la-la-la-la-la (La-la-la-la-la)
Say, la-la-la-la-la (La-la-la-la-la)
손을 들어 소리질러 Burn it up

불타오르네
(Ayy, ayy-oh, ayy-oh)
싹 다 불태워라 Bow-wow-wow
(Ayy, ayy-oh, ayy-oh)
싹 다 불태워라 Bow-wow-wow

(Fire) 겁 많은 자여 여기로
(Fire) 괴로운 자여 여기로
(Fire) 맨주먹을 들고 All night long
(Fire) 진군하는 발걸음으로
(Fire) 뛰어봐, 미쳐버려 다 (Ow!)

(Hot, hot, hot, hotter)
싹 다 불태워라 Bow-wow-wow
(Hot, hot, hot, hotter)
싹 다 불태워라 Bow-wow-wow
Fire, fire
(Hot, hot, hot, hotter)
싹 다 불태워라 Bow-wow-wow
Fire, fire
(Hot, hot, hot, hotter)
싹 다 불태워라 Bow-wow-wow

용서해줄게",221.0,1103.0
1wiqEFd8phSCSlteDLSyp2,Blood Sweat & Tears,Proof,2022,7.386766,6.233638,-1,https://open.spotify.com/track/1wiqEFd8phSCSlteDLSyp2,https://i.scdn.co/image/ab67616d0000b27317db30ce3f081d6818a8ad49,"내 피, 땀, 눈물, 내 마지막 춤을
다 가져가, 가
내 피, 땀, 눈물, 내 차가운 숨을
다 가져가, 가

원해 많이, 많이
많이, 많이
원해 많이, 많이
많이, 많이, 많이, 많이
원해 많이, 많이
많이, 많이
원해 많이, 많이
많이, 많이, 많이, 많이

내 피, 땀, 눈물",48.0,156.0
4upRoEWkMWhhMfEgPZMFRP,Spring Day,Proof,2022,5.556804,7.727924,10,https://open.spotify.com/track/4upRoEWkMWhhMfEgPZMFRP,https://i.scdn.co/image/ab67616d0000b27317db30ce3f081d6818a8ad49,"[Verse 1: RM, 
RM & Jung Kook
]
보고 싶다
이렇게 말하니까 더 보고 싶다
너희 사진을 보고 있어도
보고 싶다
너무 야속한 시간, 나는 우리가 밉다
이젠 얼굴 한 번 보는 것조차 힘들어진 우리가
여긴 온통 겨울 뿐이야, 팔월에도 겨울이 와
마음은 시간을 달려가네, 홀로 남은 설국열차
네 손 잡고 지구 반대편까지 가, 겨울을 끝내고파
그리움들이 얼마나 눈처럼 내려야 그 봄날이 올까, friend?

허공을 떠도는 작은
먼지처럼, 작은 먼지처럼
날리는 눈이 나라면
조금 더 빨리 네게
닿을 수 있을 텐데

눈꽃이 떨어져요
또 조금씩 멀어져요
보고 싶다 (보고 싶다)
보고 싶다 (보고 싶다)
얼마나 기다려야
또 몇 밤을 더 새워야
널 보게 될까? (널 보게 될까?)
만나게 될까? (만나게 될까? Ooh-ooh-ooh)

추운 겨울 끝을 지나
다시 봄날이 올 때까지
꽃 피울 때까지
그곳에 좀 더 머물러줘, 머물러줘
[Verse 2: SUGA, 
Jimin
]
네가 변한 건지 (네가 변한 건지)
아니면 내가 변한 건지 (아니면 내가 변한 건지)
이 순간 흐르는 시간조차 미워
우리가 변한 거지, 뭐? 모두가 그런 거지, 뭐?
그래, 밉다 네가, 넌 떠났지만
단 하루도 너를 잊은 적이 없었지 난
솔직히 보고 싶은데, 이만 너를 지울게
그게 널 원망하기보단 덜 아프니까

시린 널 불어내 본다
연기처럼, 하얀 연기처럼
말로는 지운다 해도
사실 난 아직 널 보내지 못하는데

눈꽃이 떨어져요
또 조금씩 멀어져요
보고 싶다 (보고 싶다)
보고 싶다 (보고 싶다)
얼마나 기다려야
또 몇 밤을 더 새워야
널 보게 될까? (널 보게 될까?)
만나게 될까? (만나게 될까? Ah-ah-ah-ah, ah)
[Bridge: V, 
Jung Kook
, 
Jung Kook & Jimin
]
You know it all, you're my best friend
아침은 다시 올 거야
어떤 어둠도, 어떤 계절도
영원할
 
순 없으니까

벚꽃이 피나 봐요
이 겨울도 끝이 나요
보고 싶다 (보고 싶다)
보고 싶다 (보고 싶다)
조금만 기다리면 (기다리면)
며칠 밤만 더 새우면
만나러 갈게 (만나러 갈게)
데리러 갈게 (*데리러 갈게, yeah, yeah*)

추운 겨울 끝을 지나
다시 봄날이 올 때까지
꽃 피울 때까지
그곳에 좀 더 머물러줘, 머물러줘",308.0,1153.0
2Ygw4CPjg1lg4zxTITYY2V,DNA,Proof,2022,-2.3472102,1.6184843,8,https://open.spotify.com/track/2Ygw4CPjg1lg4zxTITYY2V,https://i.scdn.co/image/ab67616d0000b27317db30ce3f081d6818a8ad49,"첫눈에 널 알아보게 됐어 (Hmm-mm)
서롤 불러왔던 것처럼 (Ooh, ooh-ooh-ooh-ooh)
내 혈관 속 DNA가 말해줘 (Hmm-mm)
내가 찾아 헤매던 너라는 걸 (Ooh, ooh-ooh-ooh-ooh)
우리 만남은
 (
만남은
)
수학의 공식
 (
수학의 공식
)
종교의 율법
 (
율법
)
우주의 섭리
 (
우주의 섭리
)
내게 주어진 운명의 증거 (처)
너는 내 꿈의 출처 (처)
Take it, take it
너에게 내민 내 손은 정해진 숙명

걱정하지 마, love
이 모든 건 우연이 아니니까
우린 완전 달라, baby
운명을 찾아낸 둘이니까

우주가 생긴 그 날부터 계속 (계속)
무한의 세기를 넘어서 계속 (계속, 계속, yah)
우린 전생에도 (우린 전생에도)
아마 다음 생에도 (아마 다음 생에도)
영원히 함께니까

(DNA)
이 모든 건 우연이 아니니까
(DNA)
운명을 찾아낸 둘이니까, DNA

I want it, this love (This love)
I-I want it, real love (Real love)
난 너에게만 집중해, 좀 더 세게 날 이끄네
태초의 DNA (DNA)
가 널 원하는데 (하는데)
이건 필연이야 I love us (Love us)
우리만이 true lovers (Lovers)
그녀를 볼 때마다 소스라치게 놀라
신기하게 자꾸만 숨이 멎는 게 참 이상해 설마
이런 게 말로만 듣던 사랑이란 감정일까 (Oh, yeah)
애초부터 내 심장은 널 향해 뛰니까

걱정하지 마, love
이 모든 건 우연이 아니니까
우린 완전 달라, baby
운명을 찾아낸 둘이니까

우주가 생긴 그 날부터 계속 (계속)
무한의 세기를 넘어서 계속 (계속, 계속, yah)
우린 전생에도 (우린 전생에도)
아마 다음 생에도 (아마 다음 생에도)
영원히 함께니까

(DNA)
이 모든 건 우연이 아니니까
(DNA)
운명을 찾아낸 둘이니까, DNA

돌아보지 말아
운명을 찾아낸 우리니까
후회하지 말아, baby
영원히, 영원히, 영원히
영원히 (영원히) 함께니까

걱정하지 마, love (Oh-oh-oh)
이 모든 건 우연이 아니니까
우린 완전 달라, baby
운명을 찾아낸 둘이니까, DNA

La-la-la-la-la, la-la-la-la-la
우연이 아니니까, DNA
La-la-la-la-la, la-la-la-la-la
우연이 아니니까, DNA",275.0,1174.0
3YspylwDrs1LuzPONbKmAL,FAKE LOVE,Proof,2022,17.044956,1.7571485,5,https://open.spotify.com/track/3YspylwDrs1LuzPONbKmAL,https://i.scdn.co/image/ab67616d0000b27317db30ce3f081d6818a8ad49,"널 위해서라면 난
슬퍼도 기쁜 척 할 수가 있었어
널 위해서라면 난
아파도 강한 척 할 수가 있었어
사랑이 사랑만으로 완벽하길
내 모든 약점들은 다 숨겨지길
이뤄지지 않는 꿈속에서
피울 수 없는 꽃을 키웠어

I'm so sick of this fake love
Fake love, fake love
I'm so sorry, but it's fake love
Fake love, fake love

I wanna be a good man just for you
세상을 줬네 just for you
전부 바꿨어 just for you
Now I don't know me, who are you?
Hey, 우리만의 숲 너는 없었어
내가 왔던 route 잊어버렸어
나도 내가 누구였는지도 잘 모르게 됐어
거울에다 지껄여봐, 너는 대체 누구니?

널 위해서라면 난
슬퍼도 기쁜 척 할 수가 있었어
널 위해서라면 난
아파도 강한 척 할 수가 있었어
사랑이 사랑만으로 완벽하길
내 모든 약점들은 다 숨겨지길
이뤄지지 않는 꿈속에서
피울 수 없는 꽃을 키웠어

Love you so bad, love you so bad
널 위해 예쁜 거짓을 빚어내
Love, it's so mad, love, it's so mad
날 지워 너의 인형이 되려 해
Love you so bad, love you so bad
널 위해 예쁜 거짓을 빚어내
Love, it's so mad, love, it's so mad
날 지워 너의 인형이 되려 해

I'm so sick of this fake love
Fake love, fake love
I'm so sorry, but it's fake love
Fake love, fake love

Why you sad? I don't know, 난 몰라
웃어봐, 사랑해 말해봐
나를 봐, 나조차도 버린 나 (Oh, no)
너조차 이해할 수 없는 나
낯설다 하네, 네가 좋아하던 나로 변한 내가
아니라 하네, 예전에 네가 잘 알고 있던 내가
아니긴 뭐가 아냐, 난 눈 멀었어
사랑은 뭐가 사랑? It's all fake love

Ooh, I don't know, I don't know, I don't know why
Ooh, 나도 날, 나도 날 모르겠어
Ooh, I just know, I just know, I just know why
'Cause it's all fake love, fake love, fake love

Love you so bad, love you so bad
널 위해 예쁜 거짓을 빚어내
Love, it's so mad, love, it's so mad
날 지워 너의 인형이 되려 해
Love you so bad, love you so bad
널 위해 예쁜 거짓을 빚어내
Love, it's so mad, love, it's so mad
날 지워 너의 인형이 되려 해

I'm so sick of this fake love
Fake love, fake love
I'm so sorry, but it's fake love
Fake love, fake love

널 위해서라면 난
슬퍼도 기쁜 척 할 수가 있었어
널 위해서라면 난
아파도 강한 척 할 수가 있었어
사랑이 사랑만으로 완벽하길
내 모든 약점들은 다 숨겨지길
이뤄지지 않는 꿈속에서
피울 수 없는 꽃을 키웠어",411.0,1625.0
0KCvsHmGvW2XcsxEWJvLPr,IDOL,Proof,2022,11.43326,11.477871,0,https://open.spotify.com/track/0KCvsHmGvW2XcsxEWJvLPr,https://i.scdn.co/image/ab67616d0000b27317db30ce3f081d6818a8ad49,"You can call me artist (Artist)
You can call me idol (Idol)
아님 어떤 다른 (다른)
뭐라 해도, I don't care (I don't care)
I'm proud of it (Proud of it)
난 자유롭네
No more irony (Irony)
나는 항상 나였기에

손가락질 해 (Oh, yeah, yeah, yeah)
나는 전혀 신경 쓰지 않네
나를 욕하는 너의 (Woah)
그 이유가 뭐든 간에
I know what I am (I know what I am)
I know what I want (I know what I want)
I never gon' change (I never gon' change)
I never gon' trade (Trade off, choo-choo)

뭘 어쩌고 저쩌고 떠들어대셔?
(Talkin', talkin', talkin', bruh)
I do what I do, 그니까 넌 너나 잘하셔
(Dirty, dirty) You can't stop me lovin' myself

(Brrah, hoo, hoo) 얼쑤 좋다
You can't stop me lovin' myself
(Brrah, hoo, hoo) 지화자 좋다
You can't stop me lovin' myself

Oh, oh, ooh-woah (Hey)
Oh, oh, ooh-woah, woah
Oh, oh, ooh-woah (Brrah)
덩기덕 쿵더러러
 (
얼쑤
)
Oh, oh, ooh-woah (Hey)
Oh, oh, ooh-woah, woah
Oh, oh, ooh-woah (Brrah)
덩기덕 쿵더러러
 (
얼쑤
)

FACE OFF, 마치 오우상, ayy
Top star with that spotlight, ayy
때론 슈퍼히어로가 돼
돌려대 너의 Anpanman
Woah, 이십사시간이 적지
헷갈림, 내겐 사치 (Woah)
I do my thang (I do my thang)
I love myself

I love myself (I love myself; Ooh, ooh)
I love my fans, love my dance and my what
내 속 안엔 (내 속 안엔; Ooh, ooh)
몇 십 몇 백명의 내가 있어
오늘 또 다른 날 맞이해 (맞이해)
어차피 전부 다 나이기에 (나이기에)고민보다는 걍 달리네 (달리네)
Runnin' man, runnin' man, runnin' man, brrah

뭘 어쩌고 저쩌고 떠들어대셔?
(Talkin', talkin', talkin', bruh)
I do what I do, 그니까 넌 너나 잘하셔
(Dirty, dirty) You can't stop me lovin' myself (Brrah)

(Hoo, hoo) 얼쑤 좋다
You can't stop me lovin' myself (Brrah)
(Hoo, hoo) 지화자 좋다
You can't stop me lovin' myself

Oh, oh, ooh-woah (Hey)
Oh, oh, ooh-woah, woah
Oh, oh, ooh-woah
덩기덕 쿵더러러 (얼쑤)
Oh, oh, ooh-woah (Hey)
Oh, oh, ooh-woah, woah
Oh, oh, ooh-woah
덩기덕 쿵더러러 (얼쑤)

I'm so fine wherever I go (Go, go, go, go)
가끔 멀리 돌아가도, oh
It's okay, I'm in love with my-myself
It's okay, 난 이 순간 행복해

(Hoo, hoo) 얼쑤 좋다
You can't stop me lovin' myself
(Hoo, hoo) 지화자 좋다
You can't stop me lovin' myself

Oh, oh, ooh-woah (Hey)
Oh, oh, ooh-woah, woah
Oh, oh, ooh-woah
덩기덕 쿵더러러 (얼쑤)
Oh, oh, ooh-woah (Hey)
Oh, oh, ooh-woah, woah
Oh, oh, ooh-woah
덩기덕 쿵더러러 (얼쑤)",413.0,1996.0
07qrA1FxZpXy383wX3IDEb,Boy With Luv (Feat. Halsey),Proof,2022,3.1185176,8.6438,17,https://open.spotify.com/track/07qrA1FxZpXy383wX3IDEb,https://i.scdn.co/image/ab67616d0000b27317db30ce3f081d6818a8ad49,"(워워워워워)
(워워워워워)
(워워워워워)
(워워워워워)

모든 게 궁금해 how's your day?
Oh, tell me (Oh yeah, oh yeah, ah yeah, ah yeah)
뭐가 널 행복하게 하는지
Oh, text me (Oh yeah, oh yeah, oh yeah, oh yeah)

Your every picture
내 머리맡에 두고 싶어, oh, oh, bae
Come be my teacher
네 모든 걸 다 가르쳐줘
Your one, your two

Listen, my, my baby 나는
저 하늘을 높이 날고 있어
(그때 니가 내게 줬던 두 날개로)
이제 여긴 너무 높아
난 내 눈에 널 맞추고 싶어
Yeah, you're makin' me a boy with love

Oh my, my, my, (Uh) oh my, my, my
I've waited all my life
네 전부를 함께하고 싶어
Oh my, my, my, (Yeah) oh my, my, my
Looking for something right
이제 조금은 나 알겠어

(워워워워워)
I want something stronger (I want it)
(
워워워워워
)
Than a moment, than a moment, love
(
워워워워워
)
I have waited longer
(
워워워워워
)
For a boy with, for a boy with love

널 알게 된 이후 ya (Oh)
내 삶은 온통 너 ya (Ya, ya)
사소한 게 사소하지 않게 만들어버린 너라는 별 (Alright)
하나부터 열까지 ayy, ayy
모든 게 특별하지 ayy, ayy
너의 관심사 걸음걸이 말투와 사소한 작은 습관들까지, ayy

(Hope world)
다 말하지 너무 작던 내가 영웅이 된 거라고 
(Oh no)
난 말하지 운명 따윈 처음부터 내 게 아니었다고 (Oh no)
세계의 평화 
(No way)
거대한 질서 
(No way)
그저 널 지킬 거야 난
(Boy with love)

Listen, my, my baby 나는
저 하늘을 높이 날고 있어
(그때 니가 내게 줬던 두 날개로)
이제 여긴 너무 높아
난 내 눈에 널 맞추고 싶어
Yeah, you're makin' me a boy with love

Oh my, my, my, (Uh) oh my, my, my
You got me high so fast
네 전부를 함께하고 싶어
Oh my, my, my, oh my, my, my
You got me fly so fast
이제 조금은 나 알겠어

(워워워워워)
Love is nothing stronger 
(I want it)
(
워워워워워
)
(Than a boy with) Than a boy with love
(
워워워워워
)
Love is nothing stronger
(
워워워워워
)
(Than a boy with) 
Than a boy with love

툭 까놓고 말할게
나도 모르게 힘이 들어가기도 했어
높아버린 sky, 커져버린 hall
때론 도망치게 해달라며 기도했어
But 너의 상처는 나의 상처
깨달았을 때 나 다짐했던걸 
(Yeah)
니가 준 이카루스의 날개로 
(Uh)
태양이 아닌 너에게로
Let me fly

Oh my, my, my, oh my, my, my
I've waited all my life (All my life)
네 전부를 함께하고 싶어
Oh my, my, my, oh my, my, my (Oh, oh)
Looking for something right (Right)
이제 조금은 나 알겠어

(워워워워워)
I want something stronger (I want it)
(
워워워워워
)
Than a moment, than a moment, love 
(Mo-moment, love)
(
워워워워워
)
Love is nothing stronger 
(Ooh ooh, oh yeah)
(
워워워워워
)
(Than a boy with) Than a boy with love",470.0,1987.0
0U4hNZFJYNFdEAXZcHbkkc,ON,Proof,2022,6.947555,9.2617445,-1,https://open.spotify.com/track/0U4hNZFJYNFdEAXZcHbkkc,https://i.scdn.co/image/ab67616d0000b27317db30ce3f081d6818a8ad49,"I can't understand what people are sayin'
어느 장단에 맞춰야 될지
한 발자국 떼면 한 발자국 커지는 shadow
잠에서 눈을 뜬 여긴 또 어디
어쩜 서울 또 New York or Paris
일어나니 휘청이는 몸

(Yeah) Look at my feet, look down
날 닮은 그림자
흔들리는 건 이놈인가
아니면 내 작은 발끝인가?
두렵잖을 리 없잖아
다 괜찮을 리 없잖아
그래도 I know, 서툴게 I flow
저 까만 바람과 함께 날아

Hey, na-na-na
미치지 않으려면 미쳐야 해
Hey, na-na-na
나를 다 던져 이 두 쪽 세상에
Hey, na-na-na
Can't hold me down
'Cause you know I'm a fighter
제 발로 들어온 아름다운 감옥
Find me and I'm gonna live with ya

(Ayy-oh) 가져와 bring the pain, oh, yeah
(Ayy-oh) 올라타봐 bring the pain, oh, yeah
Rain be pourin', sky keep fallin'
Everyday, oh-na-na-na
(Ayy-oh) 가져와 bring the pain, oh, yeah

Bring the pain
모두 내 피와 살이 되겠지
Bring the pain
No fear, 방법을 알겠으니
작은 것에 breathe
그건 어둠 속 내 산소와 빛
내가 나에게 하는 것들의 힘
넘어져도 다시 일어나 scream

넘어져도 다시 일어나 scream
언제나 우린 그랬으니
설령 내 무릎이 땅에 닿을지언정
파묻히지 않는 이상
그저 그런 해프닝쯤 될 거란 걸
Win no matter what
Win no matter what
Win no matter what
네가 뭐라던 누가 뭐라던
I don't give a uh
I don't give a uh
I don't give a uh

Hey, na-na-na
미치지 않으려면 미쳐야 해
Hey, na-na-na
나를 다 던져 이 두 쪽 세상에
Hey, na-na-na
Can't hold me down 'cause you know I'm a fighter
제 발로 들어온 아름다운 감옥
Find me and I'm gonna live with ya

(Ayy-oh) 가져와 bring the pain, oh, yeah
(Ayy-oh) 올라타봐 bring the pain, oh, yeah
Rain be pourin', sky keep fallin'
Everyday, oh-na-na-na
(Ayy-oh) 가져와 bring the pain, oh, yeah

나의 고통이 있는 곳에
내가 숨 쉬게 하소서
My everythin', my blood and tears
Got no fears, I'm singin', ohh
Oh, I'm takin' over
You should know, yeah
Can't 'old me down 'cause you know I'm a fighter
깜깜한 심연 속 기꺼이 잠겨
Find me and I'm gonna bleed with ya

(Ayy-oh) 가져와 bring the pain, oh, yeah
(Ayy-oh) 올라타봐 bring the pain, oh, yeah
Rain be pourin', sky keep fallin'
Everyday, oh-na-na-na
(Ayy-oh) Find me and I'm gonna bleed with ya
(Ayy-oh) 가져와 bring the pain, oh, yeah
(Ayy-oh) 올라타봐 bring the pain, oh, yeah
*All that I know is just goin' on and on and on and on*
(Ayy-oh) 가져와 bring the pain, oh, yeah",409.0,1883.0
1hIuSG6xV4RDgD8bDVKP7N,Dynamite,Proof,2022,5.800022,11.832571,11,https://open.spotify.com/track/1hIuSG6xV4RDgD8bDVKP7N,https://i.scdn.co/image/ab67616d0000b27317db30ce3f081d6818a8ad49,"'Cause I, I, I'm in the stars tonight
So watch me bring the fire and set the night alight

Shoes on, get up in the morn'
Cup of milk, let's rock and roll
King Kong, kick the drum
Rolling on like a Rolling Stone
Sing-song when I'm walkin' home
Jump up to the top, LeBron
Ding-dong, call me on my phone
Ice tea and a game of ping pong

This is gettin' heavy, can you hear the bass boom? I'm ready (Woo-hoo)
Life is sweet as honey, yeah, this beat cha-ching like money, huh
Disco overload, I'm into that, I'm good to go
I'm diamond, you know I glow up
Hey, so let's go

'Cause I, I, I'm in the stars tonight
So watch me bring the fire and set the night alight (Hey)
Shinin' through the city with a little funk and soul
So I'ma light it up like dynamite, woah-oh-oh

Bring a friend, join the crowd, 
whoever wanna come along
Word up
, talk the talk, 
just move like we off the wall
Day or night, the sky's alight, so we dance to the break of dawn (Hey)
Ladies and gentlemen, I got the medicine, so you should keep ya eyes on the ball (Huh)

This is gettin' heavy, can you hear the bass boom? I'm ready (Woo-hoo)
Life is sweet as honey, yeah, this beat cha-ching like money, huh
Disco overload, I'm into that, I'm good to go
I'm diamond, you know I glow up
Let's go

'Cause I, I, I'm in the stars tonight
So watch me bring the fire and set the night alight (Hey)
Shinin' through the city with a little funk and soul
So I'ma light it up like dynamite, woah-oh-oh

Dyn-na-na-na, na-na-na-na-na, na-na-na, life is dynamite
Dyn-na-na-na, na-na-na-na-na, na-na-na, life is dynamite
Shinin' through the city with a little funk and soul
So I'ma light it up like dynamite, woah-oh-oh
[Bridge: Jung Kook, Jimin, Jin, 
V ]
Dyn-na-na-na, na-na, na-na, ayy
Dyn-na-na-na, na-na, na-na, ayy
Dyn-na-na-na, na-na, na-na, ayy
Light it up like dynamite
Dyn-na-na-na, na-na, na-na, ayy
Dyn-na-na-na, na-na, na-na, ayy
Dyn-na-na-na, na-na, na-na, ayy
Light it up like dynamite

'Cause I, I, I'm in the stars tonight
So watch me bring the fire and set the night alight
Shinin' through the city with a little funk and soul
So I'ma light it up like dynamite
(This is ah) 'Cause I, I, I'm in the stars tonight
So watch me bring the fire and set the night alight (Alight, oh)
Shinin' through the city with a little funk and soul
So I'ma light (Light) it (It) up (Up) like (Like) dynamite (Dynamite), woah-oh-oh

Dyn-na-na-na, na-na-na-na-na, na-na-na, life is dynamite (Life is dynamite)
Dyn-na-na-na, na-na-na-na-na, na-na-na, life is dynamite (Oh)
Shinin' through the city with a little funk and soul
So I'ma light it up like dynamite, woah-oh-oh",476.0,2618.0
1VjqXwHU3isibdXLEtXc4q,Life Goes On,Proof,2022,8.2604885,7.788657,-1,https://open.spotify.com/track/1VjqXwHU3isibdXLEtXc4q,https://i.scdn.co/image/ab67616d0000b27317db30ce3f081d6818a8ad49,"(I remember)
(I, yeah, yeah, yeah, yeah)
(I remember)
(Ah, ah)

어느 날 세상이 멈췄어
아무런 예고도 하나 없이
봄은 기다림을 몰라서
눈치 없이 와버렸어
발자국이 지워진 거리
여기 넘어져있는 나
혼자 가네 시간이
미안해 말도 없이, yeah

오늘도 비가 내릴 것 같아
흠뻑 젖어버렸네
아직도 멈추질 않아
저 먹구름보다 빨리 달려가
그럼 될 줄 알았는데
나 겨우 사람인가 봐
몹시 아프네
세상이란 놈이 준 감기
덕분에 눌러보는 먼지 쌓인 되감기
넘어진 채 청하는 엇박자의 춤
겨울이 오면 내쉬자
더 뜨거운 숨

끝이 보이지 않아
출구가 있긴 할까?
발이 떼지질 않아 않아, oh
잠시 두 눈을 감아
여기 내 손을 잡아
저 미래로 달아나자

Like an echo in the forest
하루가 돌아오겠지
아무 일도 없단 듯이
Yeah, life goes on
Like an arrow in the blue sky
또 하루 더 날아가지
On my pillow, on my table
Yeah, life goes on like this again

이 음악을 빌려 너에게 나 전할게 (Ayy)
사람들은 말해 세상이 다 변했대 (No)
Mm-mm-mm-mm
다행히도 우리 사이는
아직 여태 안 변했네

늘 하던 시작과 끝 ""안녕"" 이란 말로
오늘과 내일을 또 함께 이어보자고 (Ooh, oh)
멈춰있지만 어둠에 숨지 마
빛은 또 떠오르니깐

끝이 보이지 않아 (않아)
출구가 있긴 할까? (할까)
발이 떼지질 않아 않아, oh (않아 않아, oh)
잠시 두 눈을 감아 (감아)
여기 내 손을 잡아 (잡아)
저 미래로 달아나자 (Oh, oh, oh)

Like an echo in the forest
하루가 돌아오겠지
아무 일도 없단 듯이
Yeah, life goes on (Oh, woah)
Like an arrow in the blue sky
또 하루 더 날아가지 (날아가지)
On my pillow, on my table
Yeah, life goes on like this again

I remember
I, yeah, yeah, yeah, yeah
I remember
Ah, ah
I remember
I, yeah, yeah, yeah, yeah
I remember
Ah, ah",283.0,1137.0
