track_id,track_name,album_id,album_name,genius_title,genius_artist,genius_url,lyrics,title_score,artist_ok,search_status
3xYfDSxJhRLDIb1fw71WTw,Best Of Me,43wFM1HquliY3iwKWzPN4y,Love Yourself 結 'Answer',Best Of Me,BTS,https://genius.com/Bts-best-of-me-lyrics,"When you say that you love me
난 하늘 위를 걷네
영원을 말해줘, just one more time
When you say that you love me
난 그 한 마디면 돼
변하지 않는다고, just one more time

넌 내게 이 세계의 전부 같아
더 세게 아프게 날 꽉 껴안아
우리가 나눈 something
And you can't make it nothing (Nothing)
잊지 않아줬으면 해 넌 내

하루하루
여름, 겨울
넌 몰라도

You got the best of me
You got the best of me
So, please just don't leave me
You got the best of me

나도 나의 끝을 본 적 없지만, 그게 있다면 너지 않을까?
다정한 파도고 싶었지만, 니가 바다인 건 왜 몰랐을까?
어떻게? 너의 언어로 말을 하고, 또 너의 숨을 쉬는데
I'll be you 날 쥐고 있는 너, 난 너의 칼에 입맞춰
그러니, take my hand right now, 이런 내가 믿기지 않아
속으로만 수천 번은 더 말했었던 그 말
그대는 날 떠나지 마, ooh-woah
You got the best of me, you got the best of me
꿈인지 현실인지는 딱히 중요치 않지
그저 니가 내 곁에 있다는 게 (Thanks)

하루하루
여름, 겨울
넌 몰라도

You got the best of me
You got the best of me
So, please just don't leave me
You got the best of me

넌 나의 구원, 넌 나의 창
난 너만 있으면 돼 (You got the best of me)
니가 필요해 (So, please just don't leave me)
You got the best of me

비가 내리던 나, 눈이 내리던 나
모든 불행을 멈추고, 천국을 데려와
쉽게 말하지 마, 너 없는 난 없어
넌 내 best of me, the best of me, yeah

그냥 나에 대한 확신을 줘 (Oh, yeah)
그게 내가 바란 전부이니까 (Woo, woo)
우리의 규율은 없다 해도, 사랑하는 법은 존재하니까 (Ayy)
Who got the best of me? (Best of me)
Who got the best of me?
누구도 몰라, but I know me
내 최고의 주인인 걸 넌

You got the best of me (Ooh-woah-oh)
You got the best of me
So, please just don't leave me (Ooh-woah-oh)
You got the best of me

넌 나의 구원, 넌 나의 창 (Ooh-woah-oh)
난 너만 있으면 돼 (You got the best of me)
(Ooh-woah-oh)
니가 필요해 (So, please just don't leave me)
You got the best of me

When you say that you love me
난 하늘 위를 걷네
영원을 말해줘, just one more time
When you say that you love me
난 그 한 마디면 돼
변하지 않는다고, just one more time",1.0,True,exact
60nwvOMLA1uzLHz3CLp4Na,Airplane pt.2,43wFM1HquliY3iwKWzPN4y,Love Yourself 結 'Answer',Airplane pt.2,BTS,https://genius.com/Bts-airplane-pt2-lyrics,"이상한 꼬마
숨쉬듯 노래했네
어디든 좋아
음악이 하고 싶었네
오직 노래
심장을 뛰게 하던 thing
하나뿐이던
길을 걸었지만

쉽지 않아
실패와 절망
지친 날 누군가 불러 세워 건넨 말
You're a singing star
You're a singing star
But I see no star
몇 년이 흘러가버린

(We still) Sky high, sky fly, sky dope
(We still) Same try, same scar, same work
(We still) 세상 어딜 가도
(We still) 호텔방서 작업
(I still) 하루는 너무 잘 돼 그 다음날은 망해
(
I still
) 오늘은 뭐로 살지 김남준 아님 RM?
스물다섯, 잘 사는 법은 아직도 모르겠어
그러니 오늘도 우리는 그냥 go

We goin' from NY to Cali
London to Paris
우리가 가는 그 곳이 어디든 party
El Mariachi
El Mariachi
El Mariachi (
Uh, uh
)
We goin' from Tokyo, Italy
Hong Kong to Brazil
이 세계 어디서라도 난 노래하리
El Mariachi
El Mariachi
El Mariachi
El Mariachi

Hoo-ooh, hoo-ooh
Hoo-ooh, hoo-ooh, ooh

구름 위를 매일 구름 위를 매일, ayy, ooh
구름 위에 내 feel 구름 위에 check it, ayy, ooh
구름과의 케미 구름과 하루 종일, ayy, huh
구름 타는 재미, 구름 보며 fade in
너흰 몰라 maybe
몇 년 동안의 비행 탓에 (Oh)
마일리지만 몇 심만 대 (Oh)
못 이룬 너희들을 위로해줄 때야
그 비행 point으로 선물 할게
Love 에어플레인 모드 신경은 다 off
그 누구든지 뭐라던
그저 계속 first를 지키며
밤 하늘을 볼게 지금 내 자리에 맞춰

I don't know, I don't know, I don't know, I don't know
그래 멈추는 법도
I don't know, I don't know, I don't know, I don't know
그래 좀 쉬는 법도
I don't know, I don't know, I don't know, I don't know
실패하는 법도
I don't know, I don't know, I don't know, I don't know
TV 나와서 하는 귀여운
돈 자랑들은 fed up
여권은 과로사 직전
미디어의 혜택은 되려 너네가 받았지 깔깔깔깔
야, 야, 셀럽놀이는 너네가 더 잘해
우린 여전히 그때와 똑같어
Woah

We goin' from Mexico City
London to Paris
우리가 가는 그 곳이 어디든 party
El Mariachi
El Mariachi
El Mariachi (
Uh, uh
)
We goin' from Tokyo, Italy
Hong Kong to Brazil
이 세계 어디서라도 난 노래하리
El Mariachi
El Mariachi
El Mariachi
El Mariachi
(El Mari, hoo)

Hoo-ooh, hoo-ooh
Hoo-ooh, hoo-ooh, ooh",1.0,True,exact
4kZoZfj7IBg8eo1JZ2vsGO,Go Go,43wFM1HquliY3iwKWzPN4y,Love Yourself 結 'Answer',고민보다 Go (Go Go),BTS,https://genius.com/Bts-go-go-go-lyrics,"Dollar, dollar
하루아침에 전부 탕진
달려 달려 내가 벌어 내가 사치
달려, 달려, 달려, 달려
달려, 달려 (
Yeah, yeah, yeah, yeah!
)

난 원해 cruisin' on the bay
원해 cruisin' like Nemo
돈은 없지만 떠나고 싶어 멀리로
난 돈은 없지만서도 풀고 싶어 피로
돈 없지만 먹고 싶어 오노 지로 (Swish)
열일 해서 번 나의 pay, yeah
전부 다 내 배에
티끌 모아 티끌 탕진잼 다 지불해
내버려둬 과소비 해버려도 (Ho)
내일 아침 내가 미친놈처럼 (Ho)
내 적금을 깨버려도 (Woo, woo)

Ooh, 내일은 없어
내 미랜 벌써 저당 잡혔어 (잡혔어)
Ooh, 내 돈을 더 써
친구들, what's up?
Do you want some? (Want some?)
Dollar, dollar
하루아침에 전부 탕진
달려, 달려, man, I spend it like some party
Dollar, dollar
쥐구멍 볕들 때까지
해가 뜰 때까지
(다시, 다시, 다시, woo)

Yolo, yolo, yolo, yo
Yolo, yolo, yo
탕진잼, 탕진잼, 탕진잼 (
탕진잼, 탕진잼
)
Yolo, yolo, yolo, yo
 (
Yo
)
Where my money? Yah
탕진잼, 탕진잼, 탕진잼
 (
Sway, sway, woo
)
*Yolo, yolo, yolo, yo* (
Yo
)
*Yolo, yolo, yo* (
Yah
)
*탕진잼, 탕진잼, 탕진잼* (
Woo, woo, woo
)
Yolo, yolo, yolo, yo
 (
Ta
)
Where the party? Yah
탕진잼, 탕진잼, 탕진잼

Where my money? Yah (Woo)
Where the party? Yah (Woo)
내 일주일 월화수목, 금, 금, 금, 금
내 통장은, yah (Woo)
밑 빠진 독이야 (Woo)
난 매일같이 물 붓는 중
차라리 걍 깨버려
걱정만 하기엔 우린 꽤 젊어 (Yo)
오늘만은 고민보단 go 해버려
쫄면서 아끼다간 똥이 돼버려
문대버려 (버려, 버려, yo)

Dollar, dollar
하루아침에 전부 탕진
달려, 달려, man, I spend it like some party
Dollar, dollar
쥐구멍 볕들 때까지
해가 뜰 때까지
(다시, 다시, 다시, woo)

Yolo, yolo, yolo, yo
Yolo, yolo, yo
탕진잼, 탕진잼, 탕진잼 (
탕진잼, 탕진잼
)
Yolo, yolo, yolo, yo
 (
Yo
)
Where my money? Yah
탕진잼, 탕진잼, 탕진잼
 (
Sway, sway, woo
)
*Yolo, yolo, yolo, yo* (
Yo
)
*Yolo, yolo, yo* (
Yah
)
*탕진잼, 탕진잼, 탕진잼* (
Woo, woo, woo
)
Yolo, yolo, yolo, yo
 (
Ta
)
Where the party? Yah
탕진잼, 탕진잼, 탕진잼

고민보다 go (Go)
고민보다 go (Go)
고민보다 go, go (Everybody)
고민보다 go (Go)
고민보다 go (Go)
고민보다 go, go (Everybody)

고민보다 go (Go)
고민보다 go (Go)
고민보다 go, go (Everybody)
고민보다 go (Go)
고민보다 go (Go)
고민보다 go, go (Everybody)

고민보다 go (Go)
고민보다 go (Go)
고민보다 go, go (Everybody)
고민보다 go (Go)
고민보다 go (Go)
고민보다 go, go (Everybody)",1.0,True,exact
453W8V5Ynwn6Tr28KuOwsO,Anpanman,43wFM1HquliY3iwKWzPN4y,Love Yourself 結 'Answer',Anpanman,BTS,https://genius.com/Bts-anpanman-lyrics,"Waiting for you, Anpanman
Waiting for you, Anpanman

내겐 없지 알통이나 갑빠 (Woo)
내겐 없지 super car like Batman (Woo)
되게 멋진 영웅이 내 낭만 (Woo)
But 줄 수 있는 건 오직 Anpan (Uh, yah)
꿈꿔왔네 hero like Superman (Woo)
힘껏 뛰었네 하늘높이 방방 (Woo)
무릎팍 까지는 것 따윈 두렵지 않아
순수한 내 어릴 적의 망상

Ay, I'm not a superhero (Ooh; Woo)
많은 것을 바라지마
Ay, I can be your hero (Ooh; Woo)
이런 말이 가당키나
한 일인지 모르겠어 정말 (정말)
근데 꼭 해야겠어요 엄마 (엄마)
내가 아니면 누가할까 (할까)
Ay, you can call me, say ""Anpanman""
Ay

Waiting for you, Anpanman
(Lemme hear ya say, lemme hear ya say)
Waiting for you, Anpanman
(Turn it up, turn it up, turn it up)
좀 더 힘을 내볼래
(Lemme hear ya say, lemme hear ya say)
너의 힘이 돼줄래
(Turn it up, turn it up, turn it up)

계속 돌려 돌려 나의 Anpan
Keep ballin', ballin', still 방탄
눈 뜨니 hero but still in 미로
그 young man, young man, young man (Young man)
계속 몰래 몰래 상처 만땅
But ballin', ballin', still 방탄
아파도 hero 두려움은 뒤로
Anpanman-panman-panman (Panman)

I'm a new generation Anpanman (Woo)
I'm a new superhero Anpanman (Lemme say)
내가 가진 건 이 노래 한방 (Woo)
Lemme say ""All the bad men, cop out"" (Lemme say)
I'm a new generation Anpanman
 (Woo)
I'm a new superhero Anpanman
 (Lemme say)
내가 가진 건 이 노래 한방 (Woo)
Lemme say ""All the bad men, cop out"" (Lemme say)

가끔은 이 모든 게 두렵네
사랑하는 게 넘 많이 생겼기에
누군 말해 너도 이제 꼰대 다 됐으
자격 없어 그냥 하던 거나 잘 해
그래도 난 영웅이고파
줄 수 있는 건 단팥빵
과 수고했단 말뿐이다만
부름 바로 날라갈게 날 불러줘

Waiting for you, Anpanman
(Lemme hear ya say, lemme hear ya say)
Waiting for you, Anpanman
(Turn it up, turn it up, turn it up)
좀 더 힘을 내볼래
(Lemme hear ya say, lemme hear ya say)
너의 힘이 돼줄래
(Turn it up, turn it up, turn it up)

계속 돌려 돌려 나의 Anpan
Keep ballin', ballin', still 방탄
눈 뜨니 hero but still in 미로
그 young man, young man, young man (Young man)
계속 몰래 몰래 상처 만땅
But ballin', ballin', still 방탄
아파도 hero 두려움은 뒤로Anpanman-panman-panman

솔직하게 (Yeah)
무서워 넘어지는 게 너희들을 실망시키는 게 (Brr)
그래도 내
온 힘을 다해서라도 나 꼭 너의 곁에 있을게
다시 넘어지겠지만 (Ayy)
또다시 실수 하겠지만 (Ayy)
또 진흙투성이겠지만
나를 믿어 나는 hero 니까, yeah, yeah (Ah-ah)

계속 돌려 돌려 나의 Anpan (Woah, oh)
Keep ballin', ballin', still 방탄 (Yeah; Yeah, yeah, yeah)
눈 뜨니 hero but still in 미로 (Woah, oh)
그 young man, young man, young man (Young man)
계속 몰래 몰래 상처 만땅 (Woah, oh; Yeah)
But ballin', ballin', still 방탄 (Ooh; Yeah, yeah, yeah)
아파도 hero 두려움은 뒤로 (Woah, oh)
Anpanman-panman-panman (Panman)

I'm a new generation Anpanman (
Woah, oh
; Woo, 
yeah
)
I'm a new superhero Anpanman (
Yeah, yeah, yeah
)
내가 가진 건 이 노래 한방 (Woah, oh; Woo, yeah)
Lemme say ""All the bad men, cop out"" (Ah)
I'm a new generation Anpanman
 (
Woah, oh
; Woo)
I'm a new superhero Anpanman
 (
Yeah, yeah
)
내가 가진 건 이 노래 한방 (Woah, oh; Woo)
Lemme say ""All the bad men, cop out"" (Yeah)

Woah, oh",1.0,True,exact
0nUftNWYvNCWnjiyeujCR8,MIC Drop,43wFM1HquliY3iwKWzPN4y,Love Yourself 結 'Answer',MIC Drop,BTS,https://genius.com/Bts-mic-drop-lyrics,"Yeah, 누가 내 수저 더럽대?
I don't care, 마이크 잡음 금수저 여럿 패
버럭해 잘 못 익은 것들 스테끼 여러 개
거듭해서 씹어줄게 스타의 저녁에
World business (Bang, bang) 핵심
섭외 1순위 (Clap, clap) 매진
많지 않지 이 class 가칠 만끽
좋은 향기에 악췬 반칙
Mic, mic bungee

Mic, mic bungee, bright light, 전진
망할 거 같았겠지만 I'm fine, sorry
미안해, Billboard, 미안해, worldwide
아들이 넘 잘나가서 미안해, 엄마
대신해줘 니가 못한 효도
우리 콘서트 절대 없어 포도
I do it, I do it, 넌 맛없는 라따뚜이
혹 배가 아프다면 고소해, sue it

Did you see my bag? (Where?) Did you see my bag? (Where?)
트로피들로 백이 가득해 (가득해, 가득해)
How you think 'bout that? (Well) How you think 'bout that? (Well)
Hater들은 벌써 학을 떼 (학을 떼)
이미 황금빛, 황금빛 나의 성공
I'm so firin', firin', 성화봉송
너는 황급히, 황급히 도망 숑숑
How you dare? How you dare? How you dare?

내 손에 트로피, 아, 너무 많아
너무 heavy 내 두 손이 모잘라 (Turn it up now)
MIC Drop, MIC Drop
발, 발 조심, 너네 말, 말 조심
Lodi-dodi, 아, 너무 바빠
너무 busy 내 온몸이 모잘라 (Turn it up now)
MIC Drop, MIC Drop
(발, 발 조심, 너네 말, 말 조심)

이거 완전 네 글자, 사필귀정, ah
Once upon a time, 이솝우화 fly
네 현실을 봐라 쌔 쌤통
지금 죽어도 난 개행복 (Turn it up)
이번엔 어느 나라 가? (Ooh)
비행기 몇 시간을 타? (Hey)
Yeah, I'm on the mountain, yeah, I'm on the bay (Bay)
무대에서 탈진, MIC drop, bam

Did you see my bag? (Where?) Did you see my bag? (Where?)
트로피들로 백이 가득해 (가득해, 가득해)
How you think 'bout that? (Well) How you think 'bout that? (Well)
Hater들은 벌써 학을 떼 (학을 떼)
이미 황금빛, 황금빛 나의 성공
I'm so firin', firin', 성화봉송
너는 황급히, 황급히 도망 숑숑
How you dare? How you dare? How you dare?

내 손에 트로피, 아, 너무 많아
너무 heavy 내 두 손이 모잘라 (Turn it up now)
MIC Drop, MIC Drop
발, 발 조심, 너네 말, 말 조심
Lodi-dodi, 아, 너무 바빠
너무 busy 내 온몸이 모잘라 (Turn it up now)
MIC Drop, MIC Drop
(발, 발 조심, 너네 말, 말 조심)

Haters gon' hate
Players gon' play
Live a life, man
Good luck

더 볼 일 없어
마지막 인사야
할 말도 없어
사과도 하지 마
더 볼 일 없어
마지막 인사야
할 말도 없어
사과도 하지 마

잘 봐, 넌 그 꼴 나지
우린 탁 쏴 마치 콜라지
너의 각막 깜짝 놀라지
꽤, 꽤 폼나지, 포-포-폼나지, yeah",1.0,True,exact
0RFxljd297sk7sKm5ZDD5J,DNA (Pedal 2 LA Mix),43wFM1HquliY3iwKWzPN4y,Love Yourself 結 'Answer',DNA (Pedal 2 LA Mix),BTS,https://genius.com/Bts-dna-pedal-2-la-mix-lyrics,"우린 전생에도 아마 다음 생에도
영원히 함께니까

첫눈에 널 알아보게 됐어 (Hmm-mm)
서롤 불러왔던 것처럼 (Ooh, ooh-ooh-ooh-ooh)
내 혈관 속 DNA가 말해줘 (Hmm-mm)
내가 찾아 헤매던 너라는 걸 (Ooh, ooh-ooh-ooh-ooh)
우리 만남은 (만남은) 수학의 공식 (수학의 공식)
종교의 율법 (율법) 우주의 섭리 (우주의 섭리)
내게 주어진 운명의 증거 (처)
너는 내 꿈의 출처 (처)
Take it, take it
너에게 내민 내 손은 정해진 숙명

걱정하지 마, love
이 모든 건 우연이 아니니까
우린 완전 달라, baby
운명을 찾아낸 둘이니까

우주가 생긴 그 날부터 계속 (계속)
무한의 세기를 넘어서 계속 (계속, 계속, yah)
우린 전생에도 (우린 전생에도)
아마 다음 생에도 (아마 다음 생에도)
영원히 함께니까

(DNA)
이 모든 건 우연이 아니니까
(DNA)
운명을 찾아낸 둘이니까
(DNA)

I want it, this love (This love), I-I want it, real love (Real love)
난 너에게만 집중해, 좀 더 세게 날 이끄네
태초의 DNA (DNA) 가 널 원하는데 (하는데)
이건 필연이야 I love us (Love us)
우리만이 true lovers (Lovers)
그녀를 볼 때마다 소스라치게 놀라
신기하게 자꾸만 숨이 멎는 게 참 이상해 설마
이런 게 말로만 듣던 사랑이란 감정일까 (Oh, yeah)
애초부터 내 심장은 널 향해 뛰니까

걱정하지 마, love
이 모든 건 우연이 아니니까
우린 완전 달라, baby
운명을 찾아낸 둘이니까

우주가 생긴 그 날부터 계속 (계속)
무한의 세기를 넘어서 계속 (계속, 계속, yah)
우린 전생에도 (우린 전생에도)
아마 다음 생에도 (아마 다음 생에도)
영원히 함께니까

(DNA)
이 모든 건 우연이 아니니까
(DNA)
운명을 찾아낸 둘이니까
(DNA)

돌아보지 말아
운명을 찾아낸 우리니까
후회하지 말아, baby
영원히, 영원히, 영원히
영원히 (영원히), 함께니까

걱정하지 마, love (Oh-oh-oh)
이 모든 건 우연이 아니니까
우린 완전 달라, baby
운명을 찾아낸 둘이니까, DNA

La-la-la-la-la, la-la-la-la-la
우연이 아니니까, DNA
La-la-la-la-la, la-la-la-la-la
우연이 아니니까, DNA",1.0,True,exact
1WjGvMbHE23jEipydV80Mu,FAKE LOVE (Rocking Vibe Mix),43wFM1HquliY3iwKWzPN4y,Love Yourself 結 'Answer',FAKE LOVE (Rocking Vibe Mix),BTS,https://genius.com/Bts-fake-love-rocking-vibe-mix-lyrics,"널 위해서라면 난
슬퍼도 기쁜 척 할 수가 있었어
널 위해서라면 난
아파도 강한 척 할 수가 있었어
사랑이 사랑만으로 완벽하길
내 모든 약점들은 다 숨겨지길
이뤄지지 않는 꿈속에서
피울 수 없는 꽃을 키웠어

I'm so sick of this fake love, fake love, fake love
I'm so sorry but it's fake love, fake love, fake love

I wanna be a good man just for you
세상을 줬네 just for you
전부 바꿨어 just for you
Now I don't know me, who are you?
우리만의 숲 너는 없었어
내가 왔던 route 잊어버렸어
나도 내가 누구였는지도 잘 모르게 됐어
거울에다 지껄여봐 너는 대체 누구니

널 위해서라면 난
슬퍼도 기쁜 척 할 수가 있었어
널 위해서라면 난
아파도 강한 척 할 수가 있었어
사랑이 사랑만으로 완벽하길
내 모든 약점들은 다 숨겨지길
이뤄지지 않는 꿈속에서
피울 수 없는 꽃을 키웠어

Love you so bad, love you so bad
널 위해 예쁜 거짓을 빚어내
Love you so mad, love it's so mad
날 지워 너의 인형이 되려 해
Love you so bad, love you so bad
널 위해 예쁜 거짓을 빚어내
Love you so mad, love it's so mad
날 지워 너의 인형이 되려 해

I'm so sick of this fake love, fake love, fake love
I'm so sorry but it's fake love, fake love, fake love

Why you sad? I don't know 난 몰라
웃어봐 사랑해 말해봐
나를 봐 나조차도 버린 나
너조차 이해할 수 없는 나
낯설다 하네
니가 좋아하던 나로 변한 내가
아니라 하네
예전에 니가 잘 알고 있던 내가
아니긴 뭐가 아냐 난 눈 멀었어
사랑은 뭐가 사랑 it's all fake love

(Woo) I don't know, I don't know, I don't know why
(Woo) 나도 날 나도 날 잘 모르겠어
(Woo) I just know, I just know, I just know why
Cuz its all fake love, fake love, fake love

Love you so bad
Love you so bad
Love you so bad

Love you so bad, love you so bad
널 위해 예쁜 거짓을 빚어내
Love you so mad, love it's so mad
날 지워 너의 인형이 되려 해
Love you so bad, love you so bad
널 위해 예쁜 거짓을 빚어내
Love you so mad, love it's so mad
날 지워 너의 인형이 되려 해

I'm so sick of this fake love, fake love, fake love
I'm so sorry but it's fake love, fake love, fake love

널 위해서라면 난
슬퍼도 기쁜 척 할 수가 있었어
널 위해서라면 난
아파도 강한 척 할 수가 있었어
사랑이 사랑만으로 완벽하길
내 모든 약점들은 다 숨겨지길
이뤄지지 않는 꿈속에서
피울 수 없는 꽃을 키웠어",1.0,True,exact
01380RE6UfsPSdiUIwrCoH,MIC Drop (Steve Aoki Remix) (Full Length Edition),43wFM1HquliY3iwKWzPN4y,Love Yourself 結 'Answer',MIC Drop [Steve Aoki Remix] (Full Length Edition),BTS,https://genius.com/Bts-mic-drop-steve-aoki-remix-full-length-edition-lyrics,""" 가사]

Yeah, 누가 내 수저 더럽대
I don't care, 마이크 잡음 금수저 여럿 패
버럭해 잘 못 익은 것들 스테끼 여러 개
거듭해서 씹어줄게 스타의 저녁에
World business (Bang, bang) 핵심
섭외 1순위 (Clap, clap) 매진
많지 않지 이 class 가칠 만끽
좋은 향기에 악췬 반칙
(I go) Mic, mic bungee
Mic, mic bungee
, bright light 전진
망할 거 같았겠지만, I'm fine, sorry
미안해 Billboard, 미안해 worldwide
아들이 넘 잘나가서 미안해 엄마
대신해줘 니가 못한 효도
우리 콘서트 절대 없어 포도
I do it, I do it, 넌 맛없는 라따뚜이
혹 배가 아프다면 고소해, sue it

Did you see my bag? (Where?) Did you see my bag? (Where?)
It's hella trophies and it's hella thick (Hella thick, hella thick)
What you think 'bout that? (Well) What you think 'bout that? (Well)
I bet it got my haters hella sick (Hella sick)
Come and follow me, follow me with your signs up
I'm so firin', firin', boy, your time's up
Keep on runnin' and runnin' until I catch up
How you dare? How you dare? How you dare?

Another trophy, my hands carry 'em
Too many that I can't even count 'em (Turn it up now)
Mic drop, mic drop
발발 조심 너네 말말 조심
Somebody stop me, I'm 'boutta pop off
Too busy, you know my body ain't enough (Turn it up now)
Mic drop, mic drop
*발발 조심 너네 말말 조심*


Baby, watch your mouth (Mouth)
It come back around ('Round)
Once upon a time (Time)
We learnt how to fly (Fly)
Go look at your mirror, same damn clothes (Yeah)
You know how I feel, 개행복 (Turn up)
How many hours do we fly? (Ooh)
I keep on dreamin' on the cloud
Yeah, I'm on the mountain, yeah, I'm on the bay (Pop)
Everyday we vibin', mic drop, bam

Did you see my bag? (Where?) Did you see my bag? (Where?)
It's hella trophies and it's hella thick (Hella thick, hella thick)
What you think 'bout that? (Well) What you think 'bout that? (Well)
I bet it got my haters hella sick (Hella sick)
Come and follow me, follow me with your signs up
I'm so firin', firin', boy, your time's up
Keep on runnin' and runnin' until I catch up
How you dare? How you dare? How you dare?

Another trophy, my hands carry 'em
Too many that I can't even count 'em (Turn it up now)
Mic drop, mic drop
발발 조심 너네 말말 조심
Somebody stop me, I'm 'boutta pop off
Too busy, you know my body ain't enough (Turn it up now)
Mic drop, mic drop
*발발 조심 너네 말말 조심*


Haters gon' hate
Players gon' play
Live a life, man
Good luck

더 볼 일 없어 마지막 인사야
할 말도 없어 사과도 하지 마
더 볼 일 없어 마지막 인사야
할 말도 없어 사과도 하지 마
잘 봐 넌 그 꼴 나지
우린 탁 쏴 마치 콜라지
너의 각막 깜짝 놀라지
꽤 꽤 폼나지 포 포 폼나지",1.0,True,exact
54azQnjuDYDFfImXimGFsA,IDOL,43wFM1HquliY3iwKWzPN4y,Love Yourself 結 'Answer',IDOL,BTS,https://genius.com/Bts-idol-lyrics,"You can call me artist (Artist)
You can call me idol (Idol)
아님 어떤 다른 (다른)
뭐라 해도, I don't care (I don't care)
I'm proud of it (Proud of it)
난 자유롭네
No more irony (Irony)
나는 항상 나였기에

손가락질 해 (Oh, yeah, yeah, yeah)
나는 전혀 신경 쓰지 않네
나를 욕하는 너의 (Woah)
그 이유가 뭐든 간에
I know what I am (I know what I am)
I know what I want (I know what I want)
I never gon' change (I never gon' change)
I never gon' trade (Trade off, choo-choo)

뭘 어쩌고 저쩌고 떠들어대셔?
(Talkin', talkin', talkin', bruh)
I do what I do, 그니까 넌 너나 잘하셔
(Dirty, dirty) You can't stop me lovin' myself

(Brrah, hoo, hoo) 얼쑤 좋다
You can't stop me lovin' myself
(Brrah, hoo, hoo) 지화자 좋다
You can't stop me lovin' myself

Oh, oh, ooh-woah (Hey)
Oh, oh, ooh-woah, woah
Oh, oh, ooh-woah (Brrah)
덩기덕 쿵더러러
 (
얼쑤
)
Oh, oh, ooh-woah (Hey)
Oh, oh, ooh-woah, woah
Oh, oh, ooh-woah (Brrah)
덩기덕 쿵더러러
 (
얼쑤
)

FACE OFF, 마치 오우상, ayy
Top star with that spotlight, ayy
때론 슈퍼히어로가 돼
돌려대 너의 Anpanman
Woah, 이십사시간이 적지
헷갈림, 내겐 사치 (Woah)
I do my thang (I do my thang)
I love myself

I love myself (I love myself; Ooh, ooh)
I love my fans, love my dance and my what
내 속 안엔 (내 속 안엔; Ooh, ooh)
몇 십 몇 백명의 내가 있어
오늘 또 다른 날 맞이해 (맞이해)
어차피 전부 다 나이기에 (나이기에)고민보다는 걍 달리네 (달리네)
Runnin' man, runnin' man, runnin' man, brrah

뭘 어쩌고 저쩌고 떠들어대셔?
(Talkin', talkin', talkin', bruh)
I do what I do, 그니까 넌 너나 잘하셔
(Dirty, dirty) You can't stop me lovin' myself (Brrah)

(Hoo, hoo) 얼쑤 좋다
You can't stop me lovin' myself (Brrah)
(Hoo, hoo) 지화자 좋다
You can't stop me lovin' myself

Oh, oh, ooh-woah (Hey)
Oh, oh, ooh-woah, woah
Oh, oh, ooh-woah
덩기덕 쿵더러러 (얼쑤)
Oh, oh, ooh-woah (Hey)
Oh, oh, ooh-woah, woah
Oh, oh, ooh-woah
덩기덕 쿵더러러 (얼쑤)

I'm so fine wherever I go (Go, go, go, go)
가끔 멀리 돌아가도, oh
It's okay, I'm in love with my-myself
It's okay, 난 이 순간 행복해

(Hoo, hoo) 얼쑤 좋다
You can't stop me lovin' myself
(Hoo, hoo) 지화자 좋다
You can't stop me lovin' myself

Oh, oh, ooh-woah (Hey)
Oh, oh, ooh-woah, woah
Oh, oh, ooh-woah
덩기덕 쿵더러러 (얼쑤)
Oh, oh, ooh-woah (Hey)
Oh, oh, ooh-woah, woah
Oh, oh, ooh-woah
덩기덕 쿵더러러 (얼쑤)",1.0,True,exact
5rNZsITjXf23iFkRA924FV,Intro: Singularity,4NIqCxqP9o8Tp6tGLBqd8O,Love Yourself 轉 'Tear',Intro: Singularity,V (뷔),https://genius.com/V-and-bts-intro-singularity-lyrics,"무언가 깨지는 소리
난 문득 잠에서 깨
낮설음 가득한 소리
귀를 막아 보지만 잠엘 들지 못해

목이 자꾸 아파와
감싸 보려하지만
나에겐 목소리가
없어 오늘도 그 소릴 들어

또 울리고있어 그 소리가
이얼어 붙은 호수에 또 금이 가
그 호수에 내가 날 버렸 잖아
내 목소릴 널 위해 묻었 잖아

날 버린 겨울 호수 위로
두꺼운 얼음이 얼었네
잠시 들어간 꿈 속에도
나를 괴롭히는 환상 통은 여전해 (Mm)

나는 날 잃은 걸까?
아님 널 잃은 걸까?
나 문득 호수로 달려가
Oh, 그 속에 내 얼굴 있어

부탁해, 아무 말도하지 마
입을 막으려 손을 뻗어 보지만
결국엔 언젠가 봄이와
얼음들은 녹아 내려 흘러 가
Tell me, 내 목소리가 가짜라면 (Oh)
날 버리지 말았어야했는지 (Oh, no)
Tell me, 고통조차 가짜라면 (Oh)
그 때 내가 무얼해야했는지",1.0,True,exact
